genome,secondary_cluster,threshold,cluster_method,comparison_algorithm,primary_cluster
Wilkinson_et_al_ERZ1462075_contig.fa,213_0,0.050000000000000044,average,fastANI,213
Seshadri_et_al_2571042922.fna,214_1,0.050000000000000044,average,fastANI,214
Xie_et_al_GCA_017958035.1_ASM1795803v1.fna,214_1,0.050000000000000044,average,fastANI,214
Xie_et_al_GCA_017412625.1_ASM1741262v1.fna,214_2,0.050000000000000044,average,fastANI,214
Xie_et_al_GCA_017537685.1_ASM1753768v1.fna,214_3,0.050000000000000044,average,fastANI,214
Xie_et_al_GCA_017538625.1_ASM1753862v1.fna,214_3,0.050000000000000044,average,fastANI,214
Xie_et_al_GCA_017553245.1_ASM1755324v1.fna,214_3,0.050000000000000044,average,fastANI,214
Xie_et_al_GCA_017613935.1_ASM1761393v1.fna,214_3,0.050000000000000044,average,fastANI,214
Xie_et_al_GCA_017616115.1_ASM1761611v1.fna,214_3,0.050000000000000044,average,fastANI,214
Xie_et_al_GCA_017412315.1_ASM1741231v1.fna,214_4,0.050000000000000044,average,fastANI,214
Xie_et_al_GCA_017412935.1_ASM1741293v1.fna,214_4,0.050000000000000044,average,fastANI,214
Xie_et_al_GCA_017649165.1_ASM1764916v1.fna,214_5,0.050000000000000044,average,fastANI,214
Xie_et_al_GCA_017961985.1_ASM1796198v1.fna,214_6,0.050000000000000044,average,fastANI,214
Xie_et_al_GCA_017621315.1_ASM1762131v1.fna,215_1,0.050000000000000044,average,fastANI,215
Xie_et_al_GCA_017936705.1_ASM1793670v1.fna,215_1,0.050000000000000044,average,fastANI,215
Xie_et_al_GCA_017399555.1_ASM1739955v1.fna,215_2,0.050000000000000044,average,fastANI,215
Xie_et_al_GCA_017435435.1_ASM1743543v1.fna,215_2,0.050000000000000044,average,fastANI,215
Xie_et_al_GCA_017622255.1_ASM1762225v1.fna,215_3,0.050000000000000044,average,fastANI,215
Xie_et_al_GCA_017625235.1_ASM1762523v1.fna,215_3,0.050000000000000044,average,fastANI,215
Xie_et_al_GCA_017625875.1_ASM1762587v1.fna,215_3,0.050000000000000044,average,fastANI,215
Xie_et_al_GCA_017415695.1_ASM1741569v1.fna,215_4,0.050000000000000044,average,fastANI,215
Xie_et_al_GCA_017408885.1_ASM1740888v1.fna,216_1,0.050000000000000044,average,fastANI,216
Xie_et_al_GCA_017411925.1_ASM1741192v1.fna,216_1,0.050000000000000044,average,fastANI,216
Xie_et_al_GCA_017516365.1_ASM1751636v1.fna,216_1,0.050000000000000044,average,fastANI,216
Xie_et_al_GCA_017387505.1_ASM1738750v1.fna,216_2,0.050000000000000044,average,fastANI,216
Lin_et_al_HF_Colon-4.metabat2.068.contigs.fa,217_1,0.050000000000000044,average,fastANI,217
Lin_et_al_HF_Colon-6.metabat2.061.contigs.fa,217_1,0.050000000000000044,average,fastANI,217
Lin_et_al_HF_Rectum-4.metabat2.076.contigs.fa,217_1,0.050000000000000044,average,fastANI,217
Lin_et_al_HG_Cecum-10.metabat2.093.contigs.fa,217_1,0.050000000000000044,average,fastANI,217
Lin_et_al_HG_Cecum-8.metabat2.037.contigs.fa,217_1,0.050000000000000044,average,fastANI,217
Lin_et_al_HG_Cecum-9.concoct.058.contigs.fa,217_1,0.050000000000000044,average,fastANI,217
Lin_et_al_HG_Colon-8.maxbin.096.contigs.fa,217_1,0.050000000000000044,average,fastANI,217
Lin_et_al_HG_Rectum-11.metabat2.080.contigs.fa,217_1,0.050000000000000044,average,fastANI,217
Xie_et_al_GCA_017537385.1_ASM1753738v1.fna,217_1,0.050000000000000044,average,fastANI,217
Xie_et_al_GCA_017546305.1_ASM1754630v1.fna,217_1,0.050000000000000044,average,fastANI,217
Xie_et_al_GCA_017549625.1_ASM1754962v1.fna,217_1,0.050000000000000044,average,fastANI,217
Xie_et_al_GCA_017555775.1_ASM1755577v1.fna,217_1,0.050000000000000044,average,fastANI,217
Xie_et_al_GCA_017561385.1_ASM1756138v1.fna,217_1,0.050000000000000044,average,fastANI,217
Lin_et_al_HF_Cecum-1.concoct.099.contigs.fa,217_2,0.050000000000000044,average,fastANI,217
Xie_et_al_GCA_017555685.1_ASM1755568v1.fna,218_0,0.050000000000000044,average,fastANI,218
Xie_et_al_GCA_017382695.1_ASM1738269v1.fna,219_1,0.050000000000000044,average,fastANI,219
Xie_et_al_GCA_017646805.1_ASM1764680v1.fna,219_1,0.050000000000000044,average,fastANI,219
Wilkinson_et_al_ERZ1461801_contig.fa,220_1,0.050000000000000044,average,fastANI,220
Wilkinson_et_al_ERZ1461912_contig.fa,220_1,0.050000000000000044,average,fastANI,220
Wilkinson_et_al_ERZ1462710_contig.fa,220_1,0.050000000000000044,average,fastANI,220
Wilkinson_et_al_ERZ1462746_contig.fa,220_1,0.050000000000000044,average,fastANI,220
Xie_et_al_GCA_017437995.1_ASM1743799v1.fna,220_1,0.050000000000000044,average,fastANI,220
Xie_et_al_GCA_017538085.1_ASM1753808v1.fna,220_2,0.050000000000000044,average,fastANI,220
Xie_et_al_GCA_017557305.1_ASM1755730v1.fna,220_2,0.050000000000000044,average,fastANI,220
Xie_et_al_GCA_017557465.1_ASM1755746v1.fna,220_2,0.050000000000000044,average,fastANI,220
Xie_et_al_GCA_017618575.1_ASM1761857v1.fna,220_2,0.050000000000000044,average,fastANI,220
Xie_et_al_GCA_017965625.1_ASM1796562v1.fna,220_3,0.050000000000000044,average,fastANI,220
Xie_et_al_GCA_017648915.1_ASM1764891v1.fna,221_1,0.050000000000000044,average,fastANI,221
Xie_et_al_GCA_017650165.1_ASM1765016v1.fna,221_1,0.050000000000000044,average,fastANI,221
Xie_et_al_GCA_017965405.1_ASM1796540v1.fna,221_2,0.050000000000000044,average,fastANI,221
Lin_et_al_HF_Reticulum-1.concoct.072.contigs.fa,221_3,0.050000000000000044,average,fastANI,221
Xie_et_al_GCA_017412385.1_ASM1741238v1.fna,221_3,0.050000000000000044,average,fastANI,221
Xie_et_al_GCA_017437805.1_ASM1743780v1.fna,221_3,0.050000000000000044,average,fastANI,221
Xie_et_al_GCA_017443715.1_ASM1744371v1.fna,221_3,0.050000000000000044,average,fastANI,221
Xie_et_al_GCA_017448745.1_ASM1744874v1.fna,221_3,0.050000000000000044,average,fastANI,221
Xie_et_al_GCA_017451335.1_ASM1745133v1.fna,221_3,0.050000000000000044,average,fastANI,221
Xie_et_al_GCA_017469645.1_ASM1746964v1.fna,221_3,0.050000000000000044,average,fastANI,221
Xie_et_al_GCA_017934245.1_ASM1793424v1.fna,221_3,0.050000000000000044,average,fastANI,221
Xie_et_al_GCA_017474575.1_ASM1747457v1.fna,221_4,0.050000000000000044,average,fastANI,221
Xie_et_al_GCA_017518525.1_ASM1751852v1.fna,221_4,0.050000000000000044,average,fastANI,221
Xie_et_al_GCA_017519655.1_ASM1751965v1.fna,221_4,0.050000000000000044,average,fastANI,221
Xie_et_al_GCA_017544865.1_ASM1754486v1.fna,221_4,0.050000000000000044,average,fastANI,221
Xie_et_al_GCA_017422785.1_ASM1742278v1.fna,221_5,0.050000000000000044,average,fastANI,221
Xie_et_al_GCA_017940085.1_ASM1794008v1.fna,222_0,0.050000000000000044,average,fastANI,222
Xie_et_al_GCA_017934385.1_ASM1793438v1.fna,223_0,0.050000000000000044,average,fastANI,223
Xie_et_al_GCA_017501325.1_ASM1750132v1.fna,224_1,0.050000000000000044,average,fastANI,224
Xie_et_al_GCA_017506465.1_ASM1750646v1.fna,224_1,0.050000000000000044,average,fastANI,224
Xie_et_al_GCA_017506585.1_ASM1750658v1.fna,224_1,0.050000000000000044,average,fastANI,224
Xie_et_al_GCA_017506625.1_ASM1750662v1.fna,224_1,0.050000000000000044,average,fastANI,224
Xie_et_al_GCA_017506845.1_ASM1750684v1.fna,224_1,0.050000000000000044,average,fastANI,224
Xie_et_al_GCA_017939105.1_ASM1793910v1.fna,224_1,0.050000000000000044,average,fastANI,224
Xie_et_al_GCA_017415215.1_ASM1741521v1.fna,224_2,0.050000000000000044,average,fastANI,224
Xie_et_al_GCA_017435545.1_ASM1743554v1.fna,224_2,0.050000000000000044,average,fastANI,224
Xie_et_al_GCA_017464885.1_ASM1746488v1.fna,224_2,0.050000000000000044,average,fastANI,224
Xie_et_al_GCA_017472945.1_ASM1747294v1.fna,224_2,0.050000000000000044,average,fastANI,224
Xie_et_al_GCA_017622015.1_ASM1762201v1.fna,224_2,0.050000000000000044,average,fastANI,224
Xie_et_al_GCA_017646085.1_ASM1764608v1.fna,224_3,0.050000000000000044,average,fastANI,224
Xie_et_al_GCA_017513785.1_ASM1751378v1.fna,224_4,0.050000000000000044,average,fastANI,224
Xie_et_al_GCA_017516585.1_ASM1751658v1.fna,224_5,0.050000000000000044,average,fastANI,224
Stewart_et_al_GCA_902795495.1_RUG14080.fna,225_0,0.050000000000000044,average,fastANI,225
Xie_et_al_GCA_017407475.1_ASM1740747v1.fna,226_1,0.050000000000000044,average,fastANI,226
Xie_et_al_GCA_017531845.1_ASM1753184v1.fna,226_2,0.050000000000000044,average,fastANI,226
Xie_et_al_GCA_017440935.1_ASM1744093v1.fna,227_1,0.050000000000000044,average,fastANI,227
Xie_et_al_GCA_017935025.1_ASM1793502v1.fna,227_2,0.050000000000000044,average,fastANI,227
Xie_et_al_GCA_017456725.1_ASM1745672v1.fna,227_3,0.050000000000000044,average,fastANI,227
Xie_et_al_GCA_017466945.1_ASM1746694v1.fna,227_3,0.050000000000000044,average,fastANI,227
Xie_et_al_GCA_017452075.1_ASM1745207v1.fna,227_4,0.050000000000000044,average,fastANI,227
Xie_et_al_GCA_017456185.1_ASM1745618v1.fna,227_5,0.050000000000000044,average,fastANI,227
Xie_et_al_GCA_017546455.1_ASM1754645v1.fna,228_0,0.050000000000000044,average,fastANI,228
Xie_et_al_GCA_017454805.1_ASM1745480v1.fna,229_0,0.050000000000000044,average,fastANI,229
Xie_et_al_GCA_017557815.1_ASM1755781v1.fna,230_0,0.050000000000000044,average,fastANI,230
Xie_et_al_GCA_017539125.1_ASM1753912v1.fna,231_0,0.050000000000000044,average,fastANI,231
Xie_et_al_GCA_017551965.1_ASM1755196v1.fna,232_0,0.050000000000000044,average,fastANI,232
Stewart_et_al_GCA_902797765.1_RUG14303.fna,233_0,0.050000000000000044,average,fastANI,233
Stewart_et_al_GCA_902755375.1_RUG10043.fna,234_1,0.050000000000000044,average,fastANI,234
Stewart_et_al_GCA_902768075.1_RUG11331.fna,234_1,0.050000000000000044,average,fastANI,234
Xie_et_al_GCA_017421745.1_ASM1742174v1.fna,234_1,0.050000000000000044,average,fastANI,234
fecal_MAG_338.fa,234_1,0.050000000000000044,average,fastANI,234
ruminal_MAG_21.fa,234_1,0.050000000000000044,average,fastANI,234
Lin_et_al_HG_Abomasum-8.maxbin.043_sub.contigs.fa,235_1,0.050000000000000044,average,fastANI,235
Xie_et_al_GCA_017382895.1_ASM1738289v1.fna,235_1,0.050000000000000044,average,fastANI,235
Xie_et_al_GCA_017385425.1_ASM1738542v1.fna,235_1,0.050000000000000044,average,fastANI,235
Xie_et_al_GCA_017385725.1_ASM1738572v1.fna,235_1,0.050000000000000044,average,fastANI,235
Xie_et_al_GCA_017386615.1_ASM1738661v1.fna,235_1,0.050000000000000044,average,fastANI,235
Xie_et_al_GCA_017419655.1_ASM1741965v1.fna,235_1,0.050000000000000044,average,fastANI,235
Xie_et_al_GCA_017420265.1_ASM1742026v1.fna,235_1,0.050000000000000044,average,fastANI,235
Xie_et_al_GCA_017420685.1_ASM1742068v1.fna,235_1,0.050000000000000044,average,fastANI,235
Xie_et_al_GCA_017633775.1_ASM1763377v1.fna,235_1,0.050000000000000044,average,fastANI,235
Xie_et_al_GCA_017965665.1_ASM1796566v1.fna,235_1,0.050000000000000044,average,fastANI,235
Lin_et_al_HF_Abomasum-6.maxbin.088.contigs.fa,235_2,0.050000000000000044,average,fastANI,235
Xie_et_al_GCA_017421775.1_ASM1742177v1.fna,235_2,0.050000000000000044,average,fastANI,235
Xie_et_al_GCA_017632535.1_ASM1763253v1.fna,236_0,0.050000000000000044,average,fastANI,236
Xie_et_al_GCA_017538865.1_ASM1753886v1.fna,237_0,0.050000000000000044,average,fastANI,237
Xie_et_al_GCA_017421655.1_ASM1742165v1.fna,238_1,0.050000000000000044,average,fastANI,238
Xie_et_al_GCA_017632855.1_ASM1763285v1.fna,238_1,0.050000000000000044,average,fastANI,238
Xie_et_al_GCA_017417815.1_ASM1741781v1.fna,238_2,0.050000000000000044,average,fastANI,238
Xie_et_al_GCA_017419565.1_ASM1741956v1.fna,239_1,0.050000000000000044,average,fastANI,239
Xie_et_al_GCA_017421865.1_ASM1742186v1.fna,239_1,0.050000000000000044,average,fastANI,239
Lin_et_al_HF_Abomasum-2.metabat2.003.contigs.fa,239_2,0.050000000000000044,average,fastANI,239
Lin_et_al_HF_Abomasum-5.metabat2.041.contigs.fa,239_2,0.050000000000000044,average,fastANI,239
Lin_et_al_HG_Abomasum-11.maxbin.041.contigs.fa,239_2,0.050000000000000044,average,fastANI,239
Lin_et_al_HG_Abomasum-12.concoct.010.contigs.fa,239_2,0.050000000000000044,average,fastANI,239
Lin_et_al_HG_Abomasum-7.concoct.193.contigs.fa,239_2,0.050000000000000044,average,fastANI,239
Lin_et_al_HG_Abomasum-8.concoct.039_sub.contigs.fa,239_2,0.050000000000000044,average,fastANI,239
Lin_et_al_HG_Abomasum-9.concoct.106.contigs.fa,239_2,0.050000000000000044,average,fastANI,239
Xie_et_al_GCA_017383015.1_ASM1738301v1.fna,239_2,0.050000000000000044,average,fastANI,239
Xie_et_al_GCA_017385705.1_ASM1738570v1.fna,239_2,0.050000000000000044,average,fastANI,239
Xie_et_al_GCA_017417795.1_ASM1741779v1.fna,239_2,0.050000000000000044,average,fastANI,239
Xie_et_al_GCA_017418325.1_ASM1741832v1.fna,239_2,0.050000000000000044,average,fastANI,239
Xie_et_al_GCA_017419635.1_ASM1741963v1.fna,239_2,0.050000000000000044,average,fastANI,239
Xie_et_al_GCA_017420065.1_ASM1742006v1.fna,239_2,0.050000000000000044,average,fastANI,239
Xie_et_al_GCA_017420365.1_ASM1742036v1.fna,239_2,0.050000000000000044,average,fastANI,239
Xie_et_al_GCA_017632645.1_ASM1763264v1.fna,239_2,0.050000000000000044,average,fastANI,239
Xie_et_al_GCA_017632945.1_ASM1763294v1.fna,239_2,0.050000000000000044,average,fastANI,239
Xie_et_al_GCA_017633335.1_ASM1763333v1.fna,239_2,0.050000000000000044,average,fastANI,239
Xie_et_al_GCA_017633555.1_ASM1763355v1.fna,239_2,0.050000000000000044,average,fastANI,239
Xie_et_al_GCA_017652605.1_ASM1765260v1.fna,239_2,0.050000000000000044,average,fastANI,239
Xie_et_al_GCA_017413255.1_ASM1741325v1.fna,239_3,0.050000000000000044,average,fastANI,239
Xie_et_al_GCA_017652325.1_ASM1765232v1.fna,239_4,0.050000000000000044,average,fastANI,239
Xie_et_al_GCA_017537945.1_ASM1753794v1.fna,240_0,0.050000000000000044,average,fastANI,240
Xie_et_al_GCA_017458045.1_ASM1745804v1.fna,241_1,0.050000000000000044,average,fastANI,241
Xie_et_al_GCA_017538895.1_ASM1753889v1.fna,241_1,0.050000000000000044,average,fastANI,241
Xie_et_al_GCA_017545455.1_ASM1754545v1.fna,241_1,0.050000000000000044,average,fastANI,241
Xie_et_al_GCA_017627935.1_ASM1762793v1.fna,241_1,0.050000000000000044,average,fastANI,241
Xie_et_al_GCA_017515185.1_ASM1751518v1.fna,241_2,0.050000000000000044,average,fastANI,241
Xie_et_al_GCA_017627815.1_ASM1762781v1.fna,242_0,0.050000000000000044,average,fastANI,242
Xie_et_al_GCA_017457685.1_ASM1745768v1.fna,243_0,0.050000000000000044,average,fastANI,243
Xie_et_al_GCA_017528725.1_ASM1752872v1.fna,244_0,0.050000000000000044,average,fastANI,244
fecal_MAG_26.fa,245_1,0.050000000000000044,average,fastANI,245
ruminal_MAG_402.fa,245_1,0.050000000000000044,average,fastANI,245
Xie_et_al_GCA_017412365.1_ASM1741236v1.fna,245_2,0.050000000000000044,average,fastANI,245
Stewart_et_al_GCA_902776415.1_RUG12170.fna,246_0,0.050000000000000044,average,fastANI,246
Lin_et_al_HF_Cecum-1.metabat2.079.contigs.fa,247_1,0.050000000000000044,average,fastANI,247
Lin_et_al_HF_Cecum-4.metabat2.090.contigs.fa,247_1,0.050000000000000044,average,fastANI,247
Lin_et_al_HF_Rectum-4.metabat2.009.contigs.fa,247_1,0.050000000000000044,average,fastANI,247
Lin_et_al_HG_Cecum-12.metabat2.092.contigs.fa,247_1,0.050000000000000044,average,fastANI,247
Lin_et_al_HG_Cecum-7.metabat2.006.contigs.fa,247_1,0.050000000000000044,average,fastANI,247
Lin_et_al_HF_Colon-2.maxbin.004.contigs.fa,247_2,0.050000000000000044,average,fastANI,247
fecal_MAG_187.fa,247_2,0.050000000000000044,average,fastANI,247
Lin_et_al_HF_Colon-1.maxbin.026_sub.contigs.fa,247_3,0.050000000000000044,average,fastANI,247
Lin_et_al_HG_Cecum-8.metabat2.070.contigs.fa,248_1,0.050000000000000044,average,fastANI,248
Lin_et_al_HG_Rectum-8.metabat2.052.contigs.fa,248_1,0.050000000000000044,average,fastANI,248
fecal_MAG_384.fa,248_1,0.050000000000000044,average,fastANI,248
fecal_MAG_150.fa,248_2,0.050000000000000044,average,fastANI,248
fecal_MAG_416.fa,249_1,0.050000000000000044,average,fastANI,249
fecal_MAG_63.fa,249_1,0.050000000000000044,average,fastANI,249
Lin_et_al_HF_Abomasum-1.metabat2.072.contigs.fa,250_1,0.050000000000000044,average,fastANI,250
Lin_et_al_HF_Abomasum-2.metabat2.054_sub.contigs.fa,250_1,0.050000000000000044,average,fastANI,250
Lin_et_al_HF_Abomasum-4.metabat2.011.contigs.fa,250_1,0.050000000000000044,average,fastANI,250
Lin_et_al_HF_Duodenum-3.metabat2.055.contigs.fa,250_1,0.050000000000000044,average,fastANI,250
Lin_et_al_HF_Duodenum-4.concoct.069_sub.contigs.fa,250_1,0.050000000000000044,average,fastANI,250
Lin_et_al_HF_Omasum-2.maxbin.014.contigs.fa,250_1,0.050000000000000044,average,fastANI,250
Lin_et_al_HF_Omasum-3.metabat2.076.contigs.fa,250_1,0.050000000000000044,average,fastANI,250
Lin_et_al_HF_Omasum-4.concoct.059_sub.contigs.fa,250_1,0.050000000000000044,average,fastANI,250
Lin_et_al_HF_Omasum-5.maxbin.032_sub.contigs.fa,250_1,0.050000000000000044,average,fastANI,250
Lin_et_al_HF_Omasum-6.metabat2.046_sub.contigs.fa,250_1,0.050000000000000044,average,fastANI,250
Lin_et_al_HF_Reticulum-1.metabat2.025.contigs.fa,250_1,0.050000000000000044,average,fastANI,250
Lin_et_al_HF_Reticulum-3.metabat2.059.contigs.fa,250_1,0.050000000000000044,average,fastANI,250
Lin_et_al_HF_Reticulum-4.concoct.028.contigs.fa,250_1,0.050000000000000044,average,fastANI,250
Lin_et_al_HF_Reticulum-6.metabat2.061.contigs.fa,250_1,0.050000000000000044,average,fastANI,250
Lin_et_al_HF_Rumen-1.metabat2.042.contigs.fa,250_1,0.050000000000000044,average,fastANI,250
Lin_et_al_HF_Rumen-2.metabat2.039.contigs.fa,250_1,0.050000000000000044,average,fastANI,250
Lin_et_al_HF_Rumen-3.concoct.017.contigs.fa,250_1,0.050000000000000044,average,fastANI,250
Lin_et_al_HF_Rumen-4.metabat2.019_sub.contigs.fa,250_1,0.050000000000000044,average,fastANI,250
Lin_et_al_HF_Rumen-6.metabat2.011.contigs.fa,250_1,0.050000000000000044,average,fastANI,250
Stewart_et_al_GCA_902761645.1_RUG10681.fna,250_1,0.050000000000000044,average,fastANI,250
Lin_et_al_HG_Omasum-11.concoct.222_sub.contigs.fa,250_2,0.050000000000000044,average,fastANI,250
Lin_et_al_HF_Duodenum-2.concoct.010.contigs.fa,251_1,0.050000000000000044,average,fastANI,251
Lin_et_al_HF_Duodenum-6.maxbin.007.contigs.fa,251_1,0.050000000000000044,average,fastANI,251
Lin_et_al_HF_Reticulum-5.concoct.016.contigs.fa,251_1,0.050000000000000044,average,fastANI,251
Lin_et_al_HG_Abomasum-11.concoct.122.contigs.fa,251_1,0.050000000000000044,average,fastANI,251
Lin_et_al_HG_Abomasum-8.metabat2.002.contigs.fa,251_1,0.050000000000000044,average,fastANI,251
Lin_et_al_HG_Omasum-8.metabat2.129.contigs.fa,251_1,0.050000000000000044,average,fastANI,251
Lin_et_al_HG_Reticulum-8.concoct.124.contigs.fa,251_1,0.050000000000000044,average,fastANI,251
Stewart_et_al_GCA_902765465.1_RUG11059.fna,251_1,0.050000000000000044,average,fastANI,251
Stewart_et_al_GCA_902765515.1_RUG11075.fna,251_1,0.050000000000000044,average,fastANI,251
Stewart_et_al_GCA_902792035.1_RUG13731.fna,251_1,0.050000000000000044,average,fastANI,251
Xie_et_al_GCA_017419585.1_ASM1741958v1.fna,251_1,0.050000000000000044,average,fastANI,251
Xie_et_al_GCA_017460495.1_ASM1746049v1.fna,251_1,0.050000000000000044,average,fastANI,251
Xie_et_al_GCA_017633395.1_ASM1763339v1.fna,251_1,0.050000000000000044,average,fastANI,251
ruminal_MAG_168.fa,251_1,0.050000000000000044,average,fastANI,251
ruminal_MAG_428.fa,251_1,0.050000000000000044,average,fastANI,251
Lin_et_al_HF_Reticulum-3.metabat2.011_sub.contigs.fa,252_1,0.050000000000000044,average,fastANI,252
Lin_et_al_HG_Omasum-12.maxbin.043_sub.contigs.fa,252_1,0.050000000000000044,average,fastANI,252
Lin_et_al_HG_Rumen-12.metabat2.046_sub.contigs.fa,252_1,0.050000000000000044,average,fastANI,252
Xie_et_al_GCA_017417625.1_ASM1741762v1.fna,252_1,0.050000000000000044,average,fastANI,252
Xie_et_al_GCA_017478165.1_ASM1747816v1.fna,252_1,0.050000000000000044,average,fastANI,252
Lin_et_al_HF_Abomasum-2.metabat2.083_sub.contigs.fa,252_2,0.050000000000000044,average,fastANI,252
Lin_et_al_HF_Abomasum-3.metabat2.050_sub.contigs.fa,252_2,0.050000000000000044,average,fastANI,252
Lin_et_al_HF_Duodenum-3.metabat2.039_sub.contigs.fa,252_2,0.050000000000000044,average,fastANI,252
Lin_et_al_HF_Omasum-1.metabat2.012.contigs.fa,252_2,0.050000000000000044,average,fastANI,252
Lin_et_al_HF_Omasum-2.metabat2.087_sub.contigs.fa,252_2,0.050000000000000044,average,fastANI,252
Lin_et_al_HF_Omasum-3.metabat2.094.contigs.fa,252_2,0.050000000000000044,average,fastANI,252
Lin_et_al_HF_Rumen-1.metabat2.030.contigs.fa,252_2,0.050000000000000044,average,fastANI,252
Lin_et_al_HF_Rumen-3.metabat2.049_sub.contigs.fa,252_2,0.050000000000000044,average,fastANI,252
Lin_et_al_HG_Omasum-8.metabat2.028.contigs.fa,252_2,0.050000000000000044,average,fastANI,252
Stewart_et_al_GCA_902757485.1_RUG10262.fna,252_2,0.050000000000000044,average,fastANI,252
fecal_MAG_23.fa,252_2,0.050000000000000044,average,fastANI,252
Lin_et_al_HF_Abomasum-2.metabat2.019_sub.contigs.fa,253_1,0.050000000000000044,average,fastANI,253
Seshadri_et_al_2561511081.fna,253_1,0.050000000000000044,average,fastANI,253
Seshadri_et_al_2595698241.fna,253_1,0.050000000000000044,average,fastANI,253
Stewart_et_al_GCA_902757375.1_RUG10248.fna,253_1,0.050000000000000044,average,fastANI,253
Xie_et_al_GCA_017413005.1_ASM1741300v1.fna,253_1,0.050000000000000044,average,fastANI,253
ruminal_MAG_18.fa,253_1,0.050000000000000044,average,fastANI,253
ruminal_MAG_96.fa,253_1,0.050000000000000044,average,fastANI,253
Xie_et_al_GCA_017632705.1_ASM1763270v1.fna,254_1,0.050000000000000044,average,fastANI,254
Xie_et_al_GCA_017940385.1_ASM1794038v1.fna,254_1,0.050000000000000044,average,fastANI,254
Lin_et_al_HF_Abomasum-2.metabat2.022_sub.contigs.fa,254_2,0.050000000000000044,average,fastANI,254
Lin_et_al_HF_Abomasum-4.metabat2.024_sub.contigs.fa,254_2,0.050000000000000044,average,fastANI,254
Lin_et_al_HG_Abomasum-8.maxbin.011_sub.contigs.fa,254_2,0.050000000000000044,average,fastANI,254
Lin_et_al_HG_Rumen-8.metabat2.076.contigs.fa,254_2,0.050000000000000044,average,fastANI,254
